TXN_2287941,COOKIE,1.00,1,1.00,UNKNOWN,UNKNOWN,2023-09-22,USABLE
TXN_3794585,SANDWICH,4.00,1,4.00,CREDIT CARD,IN-STORE,2023-02-10,USABLE
TXN_3856427,JUICE,3.00,4,12.00,UNKNOWN,IN-STORE,2023-03-25,USABLE
TXN_9890874,SANDWICH,4.00,5,20.00,CASH,IN-STORE,2023-09-02,USABLE
TXN_3945716,TEA,1.50,2,3.00,UNKNOWN,UNKNOWN,2023-09-17,USABLE
TXN_6254003,SALAD,5.00,2,10.00,UNKNOWN,UNKNOWN,2023-11-02,USABLE
TXN_3101575,COFFEE,2.00,2,4.00,UNKNOWN,TAKEAWAY,2023-12-03,USABLE
TXN_4874685,SMOOTHIE,4.00,1,4.00,CREDIT CARD,IN-STORE,NULL,USABLE
TXN_6024625,COFFEE,2.00,5,10.00,DIGITAL WALLET,TAKEAWAY,2023-09-13,USABLE
TXN_7470910,SALAD,5.00,2,10.00,CASH,IN-STORE,2023-11-22,USABLE
TXN_9911345,COOKIE,1.00,1,1.00,DIGITAL WALLET,UNKNOWN,2023-04-14,USABLE
TXN_1116119,SMOOTHIE,4.00,4,16.00,DIGITAL WALLET,IN-STORE,2023-08-07,USABLE
TXN_3471223,COFFEE,2.00,1,2.00,DIGITAL WALLET,IN-STORE,2023-10-08,USABLE
TXN_4491072,SMOOTHIE,4.00,4,16.00,CREDIT CARD,UNKNOWN,2023-12-03,USABLE
TXN_2053993,TEA,1.50,2,3.00,UNKNOWN,TAKEAWAY,2023-09-21,USABLE
TXN_9086709,CAKE,3.00,1,3.00,UNKNOWN,IN-STORE,2023-05-04,USABLE
TXN_1646009,SALAD,5.00,4,20.00,CREDIT CARD,UNKNOWN,2023-10-11,USABLE
TXN_8692653,JUICE,3.00,2,6.00,CASH,TAKEAWAY,2023-11-01,USABLE
TXN_5021925,TEA,1.50,4,6.00,CASH,IN-STORE,2023-05-07,USABLE
TXN_6358073,SANDWICH,4.00,3,12.00,UNKNOWN,UNKNOWN,NULL,USABLE
TXN_7764154,SALAD,5.00,2,10.00,CREDIT CARD,TAKEAWAY,2023-12-09,USABLE
TXN_5651348,SALAD,5.00,3,15.00,CASH,TAKEAWAY,2023-11-04,USABLE
TXN_2178735,JUICE,3.00,3,9.00,CREDIT CARD,TAKEAWAY,2023-07-24,USABLE
TXN_4125165,COFFEE,2.00,5,10.00,CASH,UNKNOWN,2023-04-16,USABLE
TXN_5014959,COOKIE,1.00,2,2.00,CREDIT CARD,IN-STORE,2023-11-28,USABLE
TXN_8811565,JUICE,3.00,5,15.00,CREDIT CARD,UNKNOWN,2023-10-01,USABLE
TXN_9868382,COFFEE,2.00,2,4.00,DIGITAL WALLET,UNKNOWN,2023-06-02,USABLE
TXN_2924611,JUICE,3.00,3,9.00,CASH,UNKNOWN,2023-04-19,USABLE
TXN_7063124,CAKE,3.00,1,3.00,UNKNOWN,TAKEAWAY,2023-04-10,USABLE
TXN_2291079,COFFEE,2.00,1,2.00,CASH,UNKNOWN,2023-10-07,USABLE
TXN_5348445,SALAD,5.00,5,25.00,DIGITAL WALLET,IN-STORE,2023-11-15,USABLE
TXN_8920751,TEA,1.50,2,3.00,UNKNOWN,UNKNOWN,2023-04-20,USABLE
TXN_7215985,TEA,1.50,4,6.00,CREDIT CARD,IN-STORE,2023-08-07,USABLE
TXN_7448296,COOKIE,1.00,1,1.00,CREDIT CARD,IN-STORE,2023-11-15,USABLE
TXN_2625324,COFFEE,2.00,1,2.00,UNKNOWN,UNKNOWN,2023-09-02,USABLE
TXN_3542902,SMOOTHIE,4.00,1,4.00,UNKNOWN,IN-STORE,2023-06-10,USABLE
TXN_1494608,TEA,1.50,3,4.50,CREDIT CARD,IN-STORE,2023-05-07,USABLE
TXN_7615147,SANDWICH,4.00,4,16.00,CASH,IN-STORE,2023-05-19,USABLE
TXN_7225428,TEA,1.50,2,3.00,CREDIT CARD,TAKEAWAY,2023-03-07,USABLE
TXN_3426892,SALAD,5.00,4,20.00,CREDIT CARD,UNKNOWN,2023-05-23,USABLE
TXN_5892508,SMOOTHIE,4.00,1,4.00,CREDIT CARD,TAKEAWAY,2023-03-21,USABLE
TXN_5546684,COFFEE,2.00,1,2.00,CREDIT CARD,IN-STORE,2023-10-02,USABLE
TXN_6846047,SALAD,5.00,1,5.00,DIGITAL WALLET,UNKNOWN,2023-04-02,USABLE
TXN_5373527,SANDWICH,4.00,2,8.00,UNKNOWN,UNKNOWN,2023-06-26,USABLE
TXN_6402128,SANDWICH,4.00,4,16.00,DIGITAL WALLET,IN-STORE,2023-11-09,USABLE
TXN_5009706,SANDWICH,4.00,2,8.00,DIGITAL WALLET,IN-STORE,2023-09-20,USABLE
TXN_7223120,JUICE,3.00,1,3.00,UNKNOWN,UNKNOWN,2023-03-13,USABLE
TXN_1991104,JUICE,3.00,2,6.00,DIGITAL WALLET,TAKEAWAY,2023-11-29,USABLE
TXN_3380698,COFFEE,2.00,3,6.00,CREDIT CARD,TAKEAWAY,2023-12-15,USABLE
TXN_2996948,SMOOTHIE,4.00,3,12.00,UNKNOWN,UNKNOWN,2023-06-25,USABLE
TXN_1148945,COFFEE,2.00,1,2.00,UNKNOWN,UNKNOWN,2023-09-05,USABLE
TXN_2078577,TEA,1.50,4,6.00,CREDIT CARD,UNKNOWN,2023-01-31,USABLE
TXN_4007285,SANDWICH,4.00,5,20.00,DIGITAL WALLET,UNKNOWN,2023-01-16,USABLE
TXN_1512118,SALAD,5.00,4,20.00,CASH,IN-STORE,2023-03-01,USABLE
TXN_6077816,CAKE,3.00,3,9.00,CREDIT CARD,UNKNOWN,2023-09-26,USABLE
TXN_5136936,CAKE,3.00,3,9.00,CASH,UNKNOWN,2023-08-24,USABLE
TXN_8623443,SALAD,5.00,3,15.00,CREDIT CARD,IN-STORE,2023-09-04,USABLE
TXN_5654490,TEA,1.50,4,6.00,CREDIT CARD,UNKNOWN,2023-05-22,USABLE
TXN_4033888,SANDWICH,4.00,2,8.00,CASH,IN-STORE,2023-02-04,USABLE
TXN_4591512,TEA,1.50,2,3.00,UNKNOWN,UNKNOWN,2023-08-11,USABLE
TXN_6886495,COOKIE,1.00,4,4.00,CASH,UNKNOWN,2023-08-07,USABLE
TXN_9218683,CAKE,3.00,2,6.00,DIGITAL WALLET,IN-STORE,NULL,USABLE
TXN_2153529,COOKIE,1.00,1,1.00,CREDIT CARD,UNKNOWN,2023-09-11,USABLE
TXN_7880148,CAKE,3.00,3,9.00,CREDIT CARD,TAKEAWAY,2023-12-12,USABLE
TXN_3688181,CAKE,3.00,1,3.00,UNKNOWN,TAKEAWAY,2023-08-23,USABLE
TXN_2482129,JUICE,3.00,1,3.00,CASH,UNKNOWN,2023-12-12,USABLE
TXN_4187420,CAKE,3.00,3,9.00,DIGITAL WALLET,IN-STORE,2023-01-31,USABLE
TXN_4146452,SMOOTHIE,4.00,1,4.00,UNKNOWN,TAKEAWAY,2023-05-31,USABLE
TXN_9553579,CAKE,3.00,2,6.00,CREDIT CARD,IN-STORE,2023-10-03,USABLE
TXN_3854285,SALAD,5.00,3,15.00,CASH,TAKEAWAY,2023-07-18,USABLE
TXN_5614488,SANDWICH,4.00,1,4.00,CREDIT CARD,TAKEAWAY,2023-07-22,USABLE
TXN_6187083,CAKE,3.00,5,15.00,UNKNOWN,IN-STORE,2023-06-02,USABLE
TXN_1521486,SALAD,5.00,4,20.00,UNKNOWN,UNKNOWN,2023-01-28,USABLE
TXN_6035534,SALAD,5.00,4,20.00,CREDIT CARD,IN-STORE,2023-12-18,USABLE
TXN_8781128,SANDWICH,4.00,5,20.00,DIGITAL WALLET,TAKEAWAY,NULL,USABLE
TXN_7670743,SALAD,5.00,4,20.00,UNKNOWN,IN-STORE,2023-04-28,USABLE
TXN_7201724,SALAD,5.00,1,5.00,CASH,TAKEAWAY,2023-03-20,USABLE
TXN_2881199,SMOOTHIE,4.00,1,4.00,DIGITAL WALLET,UNKNOWN,2023-03-05,USABLE
TXN_3616362,SMOOTHIE,4.00,5,20.00,DIGITAL WALLET,IN-STORE,2023-12-02,USABLE
TXN_6113876,CAKE,3.00,3,9.00,CASH,IN-STORE,2023-03-01,USABLE
TXN_6007079,COOKIE,1.00,2,2.00,CREDIT CARD,IN-STORE,2023-10-09,USABLE
TXN_3163383,TEA,1.50,2,3.00,UNKNOWN,IN-STORE,2023-10-24,USABLE
TXN_1413304,SALAD,5.00,5,25.00,UNKNOWN,TAKEAWAY,2023-03-17,USABLE
TXN_4907812,SANDWICH,4.00,2,8.00,DIGITAL WALLET,IN-STORE,2023-08-11,USABLE
TXN_7894514,CAKE,3.00,1,3.00,UNKNOWN,UNKNOWN,2023-09-25,USABLE
TXN_6450138,CAKE,3.00,1,3.00,CREDIT CARD,TAKEAWAY,2023-04-13,USABLE
TXN_9874588,SANDWICH,4.00,2,8.00,UNKNOWN,TAKEAWAY,2023-06-04,USABLE
TXN_6732989,SALAD,5.00,2,10.00,CREDIT CARD,UNKNOWN,2023-04-29,USABLE
TXN_5442610,JUICE,3.00,2,6.00,UNKNOWN,TAKEAWAY,2023-12-10,USABLE
TXN_2155368,COOKIE,1.00,2,2.00,DIGITAL WALLET,TAKEAWAY,2023-02-06,USABLE
TXN_9328595,TEA,1.50,2,3.00,CASH,UNKNOWN,2023-10-24,USABLE
TXN_1324930,SANDWICH,4.00,5,20.00,CREDIT CARD,TAKEAWAY,2023-01-11,USABLE
TXN_6148397,TEA,1.50,4,6.00,UNKNOWN,IN-STORE,2023-03-20,USABLE
TXN_8298711,COFFEE,2.00,3,6.00,UNKNOWN,TAKEAWAY,2023-01-26,USABLE
TXN_7085875,JUICE,3.00,3,9.00,DIGITAL WALLET,IN-STORE,2023-08-23,USABLE
TXN_3857768,COFFEE,2.00,2,4.00,CREDIT CARD,UNKNOWN,2023-01-04,USABLE
TXN_5474440,CAKE,3.00,2,6.00,CREDIT CARD,UNKNOWN,2023-11-08,USABLE
TXN_6057379,SALAD,5.00,5,25.00,CREDIT CARD,TAKEAWAY,2023-03-18,USABLE
TXN_4637070,TEA,1.50,3,4.50,CREDIT CARD,UNKNOWN,2023-06-13,USABLE
TXN_9313535,COOKIE,1.00,1,1.00,DIGITAL WALLET,TAKEAWAY,2023-06-04,USABLE
TXN_8161873,TEA,1.50,1,1.50,DIGITAL WALLET,UNKNOWN,2023-02-08,USABLE
TXN_5441196,TEA,1.50,1,1.50,CASH,UNKNOWN,2023-05-24,USABLE
TXN_9626053,SALAD,5.00,1,5.00,CASH,TAKEAWAY,2023-08-11,USABLE
TXN_4114843,SANDWICH,4.00,2,8.00,CASH,UNKNOWN,2023-05-17,USABLE
TXN_6622954,SMOOTHIE,4.00,2,8.00,UNKNOWN,IN-STORE,2023-01-13,USABLE
TXN_5509088,SANDWICH,4.00,3,12.00,DIGITAL WALLET,UNKNOWN,2023-08-28,USABLE
TXN_5583534,COOKIE,1.00,2,2.00,CASH,TAKEAWAY,2023-10-31,USABLE
TXN_1438257,SALAD,5.00,4,20.00,CREDIT CARD,TAKEAWAY,2023-06-13,USABLE
TXN_6428593,TEA,1.50,5,7.50,UNKNOWN,UNKNOWN,2023-09-06,USABLE
TXN_4257830,COOKIE,1.00,5,5.00,UNKNOWN,IN-STORE,2023-08-04,USABLE
TXN_8780340,CAKE,3.00,5,15.00,CREDIT CARD,UNKNOWN,2023-08-29,USABLE
TXN_5801294,SALAD,5.00,1,5.00,UNKNOWN,UNKNOWN,2023-10-20,USABLE
TXN_4315988,SALAD,5.00,2,10.00,CASH,TAKEAWAY,2023-04-12,USABLE
TXN_3963927,SANDWICH,4.00,4,16.00,CREDIT CARD,IN-STORE,2023-01-03,USABLE
TXN_2906443,CAKE,3.00,4,12.00,UNKNOWN,UNKNOWN,2023-08-14,USABLE
TXN_2660295,COOKIE,1.00,3,3.00,UNKNOWN,UNKNOWN,2023-12-06,USABLE
TXN_7023528,TEA,1.50,5,7.50,CASH,IN-STORE,2023-10-28,USABLE
TXN_5419862,JUICE,3.00,5,15.00,DIGITAL WALLET,UNKNOWN,2023-05-29,USABLE
TXN_9124680,COOKIE,1.00,2,2.00,CASH,TAKEAWAY,2023-10-03,USABLE
TXN_7853635,SALAD,5.00,3,15.00,DIGITAL WALLET,TAKEAWAY,2023-02-16,USABLE
TXN_2009893,SMOOTHIE,4.00,3,12.00,UNKNOWN,UNKNOWN,2023-12-06,USABLE
TXN_3516263,CAKE,3.00,2,6.00,DIGITAL WALLET,IN-STORE,2023-09-23,USABLE
TXN_1591640,CAKE,3.00,2,6.00,CASH,IN-STORE,2023-05-26,USABLE
TXN_9358958,SMOOTHIE,4.00,1,4.00,UNKNOWN,TAKEAWAY,2023-05-08,USABLE
TXN_7401710,SANDWICH,4.00,5,20.00,CASH,UNKNOWN,2023-10-24,USABLE
TXN_2176727,TEA,1.50,1,1.50,UNKNOWN,TAKEAWAY,2023-07-26,USABLE
TXN_5595717,JUICE,3.00,2,6.00,UNKNOWN,UNKNOWN,2023-06-16,USABLE
TXN_1697018,JUICE,3.00,4,12.00,DIGITAL WALLET,IN-STORE,2023-07-02,USABLE
TXN_1910957,TEA,1.50,5,7.50,UNKNOWN,TAKEAWAY,2023-07-25,USABLE
TXN_2667225,SALAD,5.00,2,10.00,CASH,IN-STORE,2023-11-21,USABLE
TXN_3152531,COFFEE,2.00,3,6.00,CREDIT CARD,UNKNOWN,2023-11-24,USABLE
TXN_8605958,SANDWICH,4.00,5,20.00,CASH,UNKNOWN,2023-06-09,USABLE
TXN_5033045,SALAD,5.00,3,15.00,DIGITAL WALLET,UNKNOWN,2023-04-21,USABLE
TXN_7527249,TEA,1.50,3,4.50,UNKNOWN,TAKEAWAY,2023-03-29,USABLE
TXN_9159212,SMOOTHIE,4.00,3,12.00,DIGITAL WALLET,TAKEAWAY,2023-01-12,USABLE
TXN_6881523,JUICE,3.00,5,15.00,UNKNOWN,TAKEAWAY,2023-02-24,USABLE
TXN_9725369,COFFEE,2.00,3,6.00,UNKNOWN,TAKEAWAY,2023-02-10,USABLE
TXN_3282436,SALAD,5.00,5,25.00,CREDIT CARD,IN-STORE,2023-12-14,USABLE
TXN_4206256,SMOOTHIE,4.00,3,12.00,UNKNOWN,UNKNOWN,2023-10-10,USABLE
TXN_8465274,CAKE,3.00,3,9.00,DIGITAL WALLET,TAKEAWAY,2023-02-01,USABLE
TXN_1286779,SMOOTHIE,4.00,4,16.00,CREDIT CARD,UNKNOWN,2023-04-13,USABLE
TXN_7216922,JUICE,3.00,5,15.00,UNKNOWN,UNKNOWN,2023-06-26,USABLE
TXN_8330446,SMOOTHIE,4.00,3,12.00,CREDIT CARD,IN-STORE,2023-08-06,USABLE
TXN_1282260,SANDWICH,4.00,5,20.00,DIGITAL WALLET,UNKNOWN,2023-07-21,USABLE
TXN_9582716,CAKE,3.00,2,6.00,UNKNOWN,UNKNOWN,NULL,USABLE
TXN_9769410,SALAD,5.00,1,5.00,CASH,IN-STORE,2023-07-22,USABLE
TXN_7482583,TEA,1.50,5,7.50,CREDIT CARD,UNKNOWN,NULL,USABLE
TXN_3865224,COFFEE,2.00,3,6.00,UNKNOWN,UNKNOWN,2023-07-25,USABLE
TXN_8135614,JUICE,3.00,2,6.00,DIGITAL WALLET,UNKNOWN,2023-01-28,USABLE
TXN_9603131,SMOOTHIE,4.00,5,20.00,UNKNOWN,UNKNOWN,2023-08-19,USABLE
TXN_1437083,SMOOTHIE,4.00,2,8.00,CREDIT CARD,IN-STORE,2023-03-15,USABLE
TXN_2413626,CAKE,3.00,1,3.00,CREDIT CARD,TAKEAWAY,2023-11-06,USABLE
TXN_1568657,COFFEE,2.00,2,4.00,CASH,UNKNOWN,NULL,USABLE
TXN_3392848,CAKE,3.00,2,6.00,CASH,IN-STORE,2023-04-03,USABLE
TXN_7027905,SANDWICH,4.00,1,4.00,CREDIT CARD,IN-STORE,2023-07-17,USABLE
TXN_8808034,SMOOTHIE,4.00,2,8.00,CASH,IN-STORE,2023-08-09,USABLE
TXN_1663113,SMOOTHIE,4.00,4,16.00,CREDIT CARD,TAKEAWAY,2023-12-24,USABLE
TXN_1544070,COFFEE,2.00,5,10.00,UNKNOWN,TAKEAWAY,2023-09-05,USABLE
TXN_6189334,SANDWICH,4.00,1,4.00,CASH,IN-STORE,2023-01-12,USABLE
TXN_3412490,CAKE,3.00,2,6.00,CASH,IN-STORE,NULL,USABLE
TXN_1852586,CAKE,3.00,5,15.00,UNKNOWN,IN-STORE,NULL,USABLE
TXN_3803732,SALAD,5.00,4,20.00,DIGITAL WALLET,UNKNOWN,2023-01-08,USABLE
TXN_3410971,SMOOTHIE,4.00,1,4.00,UNKNOWN,TAKEAWAY,2023-01-02,USABLE
TXN_6467618,TEA,1.50,3,4.50,UNKNOWN,TAKEAWAY,2023-10-12,USABLE
TXN_6908287,COOKIE,1.00,1,1.00,CASH,IN-STORE,2023-08-04,USABLE
TXN_2726700,TEA,1.50,2,3.00,DIGITAL WALLET,UNKNOWN,2023-04-10,USABLE
TXN_1803889,SALAD,5.00,4,20.00,UNKNOWN,UNKNOWN,2023-06-23,USABLE
TXN_6829707,SANDWICH,4.00,1,4.00,CASH,TAKEAWAY,2023-08-17,USABLE
TXN_7303706,COFFEE,2.00,2,4.00,CASH,IN-STORE,2023-12-14,USABLE
TXN_1730647,JUICE,3.00,5,15.00,DIGITAL WALLET,IN-STORE,2023-01-18,USABLE
TXN_9691018,SANDWICH,4.00,2,8.00,DIGITAL WALLET,UNKNOWN,2023-07-21,USABLE
TXN_5480564,SALAD,5.00,3,15.00,DIGITAL WALLET,UNKNOWN,2023-05-28,USABLE
TXN_4090904,TEA,1.50,5,7.50,DIGITAL WALLET,IN-STORE,2023-08-04,USABLE
TXN_9138791,CAKE,3.00,1,3.00,DIGITAL WALLET,IN-STORE,2023-03-22,USABLE
TXN_2367947,SMOOTHIE,4.00,5,20.00,UNKNOWN,TAKEAWAY,2023-05-13,USABLE
TXN_4936135,COFFEE,2.00,4,8.00,CASH,IN-STORE,2023-12-08,USABLE
TXN_5311015,SMOOTHIE,4.00,3,12.00,UNKNOWN,UNKNOWN,2023-05-11,USABLE
TXN_8808631,SANDWICH,4.00,5,20.00,UNKNOWN,TAKEAWAY,2023-03-26,USABLE
TXN_8703212,COFFEE,2.00,2,4.00,CREDIT CARD,TAKEAWAY,2023-04-17,USABLE
TXN_7732920,SANDWICH,4.00,5,20.00,CASH,UNKNOWN,2023-02-11,USABLE
TXN_4496665,SANDWICH,4.00,2,8.00,DIGITAL WALLET,TAKEAWAY,2023-12-10,USABLE
TXN_5041555,TEA,1.50,4,6.00,DIGITAL WALLET,UNKNOWN,2023-08-26,USABLE
TXN_6816094,TEA,1.50,4,6.00,UNKNOWN,IN-STORE,2023-12-30,USABLE
TXN_8209794,COFFEE,2.00,5,10.00,CREDIT CARD,TAKEAWAY,2023-10-25,USABLE
TXN_4135454,SANDWICH,4.00,4,16.00,UNKNOWN,IN-STORE,2023-07-23,USABLE
TXN_3942164,COFFEE,2.00,4,8.00,CREDIT CARD,UNKNOWN,NULL,USABLE
TXN_2761542,COOKIE,1.00,4,4.00,UNKNOWN,UNKNOWN,2023-10-15,USABLE
TXN_7948095,SALAD,5.00,5,25.00,UNKNOWN,TAKEAWAY,2023-07-18,USABLE
TXN_3330687,CAKE,3.00,5,15.00,CASH,IN-STORE,2023-12-26,USABLE
TXN_9822317,TEA,1.50,3,4.50,CASH,IN-STORE,2023-09-25,USABLE
TXN_6243479,SANDWICH,4.00,5,20.00,UNKNOWN,UNKNOWN,2023-09-18,USABLE
TXN_9296807,COFFEE,2.00,3,6.00,CREDIT CARD,UNKNOWN,2023-12-20,USABLE
TXN_7626939,COFFEE,2.00,5,10.00,UNKNOWN,UNKNOWN,NULL,USABLE
TXN_5354746,COFFEE,2.00,4,8.00,DIGITAL WALLET,TAKEAWAY,2023-03-06,USABLE
TXN_1235969,COOKIE,1.00,1,1.00,DIGITAL WALLET,UNKNOWN,2023-07-08,USABLE
TXN_4240796,JUICE,3.00,4,12.00,UNKNOWN,UNKNOWN,2023-03-28,USABLE
TXN_3736798,COFFEE,2.00,4,8.00,DIGITAL WALLET,IN-STORE,2023-07-01,USABLE
TXN_9102030,SMOOTHIE,4.00,4,16.00,DIGITAL WALLET,IN-STORE,NULL,USABLE
TXN_8118419,CAKE,3.00,3,9.00,UNKNOWN,UNKNOWN,2023-12-03,USABLE
TXN_3089814,CAKE,3.00,5,15.00,DIGITAL WALLET,UNKNOWN,2023-03-25,USABLE
TXN_6719521,SALAD,5.00,5,25.00,CASH,IN-STORE,2023-08-03,USABLE
TXN_6530795,COOKIE,1.00,1,1.00,CREDIT CARD,UNKNOWN,2023-04-30,USABLE
TXN_4176373,COOKIE,1.00,3,3.00,CASH,UNKNOWN,2023-03-28,USABLE
TXN_7230500,JUICE,3.00,3,9.00,CREDIT CARD,UNKNOWN,2023-12-12,USABLE
TXN_7094898,SALAD,5.00,4,20.00,UNKNOWN,TAKEAWAY,2023-06-20,USABLE
TXN_2400518,JUICE,3.00,3,9.00,CREDIT CARD,UNKNOWN,2023-02-04,USABLE
TXN_5349288,COFFEE,2.00,4,8.00,DIGITAL WALLET,UNKNOWN,2023-11-20,USABLE
TXN_6806290,SALAD,5.00,3,15.00,UNKNOWN,UNKNOWN,2023-05-02,USABLE
TXN_6191123,COOKIE,1.00,2,2.00,DIGITAL WALLET,TAKEAWAY,2023-03-01,USABLE
TXN_5386752,SALAD,5.00,4,20.00,DIGITAL WALLET,IN-STORE,2023-12-07,USABLE
TXN_1022523,SALAD,5.00,4,20.00,CASH,IN-STORE,2023-11-25,USABLE
TXN_3125997,JUICE,3.00,4,12.00,UNKNOWN,UNKNOWN,2023-10-19,USABLE
TXN_9906002,SMOOTHIE,4.00,3,12.00,DIGITAL WALLET,IN-STORE,2023-07-13,USABLE
TXN_6202015,COOKIE,1.00,2,2.00,CREDIT CARD,TAKEAWAY,2023-08-22,USABLE
TXN_6928137,CAKE,3.00,3,9.00,DIGITAL WALLET,IN-STORE,2023-10-11,USABLE
TXN_3003809,COFFEE,2.00,4,8.00,CASH,UNKNOWN,2023-04-21,USABLE
TXN_5913013,COOKIE,1.00,2,2.00,CREDIT CARD,TAKEAWAY,2023-11-29,USABLE
TXN_7433269,TEA,1.50,1,1.50,CASH,IN-STORE,2023-05-18,USABLE
TXN_3103972,CAKE,3.00,1,3.00,UNKNOWN,UNKNOWN,2023-03-01,USABLE
TXN_9081115,JUICE,3.00,3,9.00,UNKNOWN,UNKNOWN,2023-12-04,USABLE
TXN_1054915,COOKIE,1.00,5,5.00,UNKNOWN,IN-STORE,2023-01-22,USABLE
TXN_2633600,SALAD,5.00,5,25.00,CASH,TAKEAWAY,2023-11-28,USABLE
TXN_4631695,COOKIE,1.00,5,5.00,UNKNOWN,IN-STORE,2023-11-18,USABLE
TXN_3121271,SMOOTHIE,4.00,2,8.00,CREDIT CARD,UNKNOWN,2023-08-13,USABLE
TXN_4613883,TEA,1.50,1,1.50,CASH,UNKNOWN,2023-05-21,USABLE
TXN_2766651,CAKE,3.00,3,9.00,UNKNOWN,UNKNOWN,2023-05-11,USABLE
TXN_2166064,COFFEE,2.00,4,8.00,UNKNOWN,IN-STORE,2023-02-08,USABLE
TXN_4617771,SMOOTHIE,4.00,4,16.00,DIGITAL WALLET,TAKEAWAY,2023-09-10,USABLE
TXN_9444461,SANDWICH,4.00,2,8.00,UNKNOWN,UNKNOWN,2023-05-28,USABLE
TXN_4723978,COOKIE,1.00,2,2.00,UNKNOWN,UNKNOWN,2023-04-20,USABLE
TXN_1741325,TEA,1.50,2,3.00,CREDIT CARD,IN-STORE,2023-03-31,USABLE
TXN_9370294,CAKE,3.00,2,6.00,CREDIT CARD,UNKNOWN,2023-04-23,USABLE
TXN_9983356,SANDWICH,4.00,2,8.00,DIGITAL WALLET,TAKEAWAY,2023-09-20,USABLE
TXN_8964527,SANDWICH,4.00,4,16.00,DIGITAL WALLET,TAKEAWAY,2023-02-22,USABLE
TXN_7696120,COOKIE,1.00,1,1.00,UNKNOWN,IN-STORE,NULL,USABLE
TXN_3331437,COFFEE,2.00,1,2.00,CASH,TAKEAWAY,2023-02-26,USABLE
TXN_6313325,COOKIE,1.00,5,5.00,UNKNOWN,UNKNOWN,2023-07-07,USABLE
TXN_9497634,JUICE,3.00,3,9.00,CASH,UNKNOWN,2023-07-20,USABLE
TXN_9408993,SANDWICH,4.00,1,4.00,DIGITAL WALLET,IN-STORE,2023-08-19,USABLE
TXN_7810285,CAKE,3.00,4,12.00,CASH,TAKEAWAY,2023-10-25,USABLE
TXN_5322809,CAKE,3.00,2,6.00,UNKNOWN,UNKNOWN,2023-04-30,USABLE
TXN_1961595,SMOOTHIE,4.00,5,20.00,DIGITAL WALLET,IN-STORE,2023-07-02,USABLE
TXN_1200795,SANDWICH,4.00,1,4.00,UNKNOWN,IN-STORE,2023-08-18,USABLE
TXN_8958073,SMOOTHIE,4.00,1,4.00,UNKNOWN,UNKNOWN,2023-03-31,USABLE
TXN_4114503,SALAD,5.00,5,25.00,UNKNOWN,TAKEAWAY,2023-11-07,USABLE
TXN_4179561,COOKIE,1.00,2,2.00,DIGITAL WALLET,IN-STORE,2023-11-12,USABLE
TXN_5669113,SANDWICH,4.00,2,8.00,UNKNOWN,TAKEAWAY,2023-03-19,USABLE
TXN_7574828,COFFEE,2.00,2,4.00,UNKNOWN,IN-STORE,2023-09-24,USABLE
TXN_9056301,COOKIE,1.00,2,2.00,CREDIT CARD,TAKEAWAY,2023-03-02,USABLE
TXN_8530924,SANDWICH,4.00,2,8.00,CREDIT CARD,UNKNOWN,2023-08-05,USABLE
TXN_1505947,COOKIE,1.00,3,3.00,CASH,UNKNOWN,2023-11-21,USABLE
TXN_2114258,COOKIE,1.00,1,1.00,DIGITAL WALLET,IN-STORE,2023-12-04,USABLE
TXN_5965422,COFFEE,2.00,2,4.00,CREDIT CARD,UNKNOWN,2023-06-20,USABLE
TXN_6910030,COFFEE,2.00,4,8.00,DIGITAL WALLET,TAKEAWAY,2023-07-09,USABLE
TXN_3713626,SANDWICH,4.00,2,8.00,CASH,UNKNOWN,2023-12-24,USABLE
TXN_5753095,SANDWICH,4.00,4,16.00,UNKNOWN,UNKNOWN,2023-06-25,USABLE
TXN_5538503,SMOOTHIE,4.00,2,8.00,UNKNOWN,IN-STORE,2023-09-05,USABLE
TXN_7609781,SMOOTHIE,4.00,3,12.00,CASH,IN-STORE,2023-03-13,USABLE
TXN_8398059,CAKE,3.00,1,3.00,CASH,TAKEAWAY,2023-10-15,USABLE
TXN_3755379,COOKIE,1.00,2,2.00,DIGITAL WALLET,IN-STORE,2023-11-19,USABLE
TXN_6565955,COFFEE,2.00,3,6.00,DIGITAL WALLET,IN-STORE,2023-12-29,USABLE
TXN_1792573,SMOOTHIE,4.00,5,20.00,CASH,TAKEAWAY,2023-12-07,USABLE
TXN_4812472,CAKE,3.00,2,6.00,CASH,UNKNOWN,2023-09-16,USABLE
TXN_2923987,COFFEE,2.00,4,8.00,CASH,TAKEAWAY,2023-03-28,USABLE
TXN_1789644,COFFEE,2.00,4,8.00,CREDIT CARD,IN-STORE,NULL,USABLE
TXN_5050993,COOKIE,1.00,4,4.00,UNKNOWN,UNKNOWN,2023-02-06,USABLE
TXN_9991225,CAKE,3.00,5,15.00,CREDIT CARD,TAKEAWAY,2023-02-03,USABLE
TXN_8734476,TEA,1.50,1,1.50,CASH,TAKEAWAY,2023-09-12,USABLE
TXN_6471962,SANDWICH,4.00,4,16.00,CASH,TAKEAWAY,2023-09-21,USABLE
TXN_1981602,SANDWICH,4.00,4,16.00,CASH,UNKNOWN,2023-09-04,USABLE
