TXN_1229376,CAKE,DIGITAL WALLET,IN-STORE,9.00,3.00,3,GOOD,2023-08-14
TXN_1732216,COFFEE,DIGITAL WALLET,TAKEAWAY,6.00,2.00,3,GOOD,2023-08-30
TXN_1756717,SMOOTHIE,CREDIT CARD,UNKNOWN,12.00,4.00,3,GOOD,2023-01-22
TXN_8188857,CAKE,UNKNOWN,UNKNOWN,3.00,3.00,1,GOOD,2023-12-21
TXN_9783697,SANDWICH,DIGITAL WALLET,TAKEAWAY,4.00,4.00,1,GOOD,2023-07-14
TXN_6991253,JUICE,UNKNOWN,IN-STORE,9.00,3.00,3,GOOD,2023-12-13
TXN_7177487,TEA,CREDIT CARD,UNKNOWN,4.50,1.50,3,GOOD,2023-09-07
TXN_3224756,CAKE,CREDIT CARD,TAKEAWAY,6.00,3.00,2,GOOD,2023-11-20
TXN_3421456,CAKE,UNKNOWN,UNKNOWN,9.00,3.00,3,GOOD,2023-09-05
TXN_9421618,CAKE,CASH,UNKNOWN,9.00,3.00,3,GOOD,2023-02-21
TXN_9054741,JUICE,CREDIT CARD,TAKEAWAY,3.00,3.00,1,GOOD,2023-06-24
TXN_9063299,CAKE,DIGITAL WALLET,IN-STORE,12.00,3.00,4,GOOD,2023-06-15
TXN_4318159,COFFEE,DIGITAL WALLET,UNKNOWN,8.00,2.00,4,GOOD,2023-03-30
TXN_8127390,TEA,UNKNOWN,IN-STORE,4.50,1.50,3,GOOD,2023-01-19
TXN_9682798,CAKE,CASH,IN-STORE,9.00,3.00,3,GOOD,2023-09-15
TXN_9716971,SALAD,DIGITAL WALLET,UNKNOWN,20.00,5.00,4,GOOD,2023-06-21
TXN_7827797,SALAD,UNKNOWN,TAKEAWAY,15.00,5.00,3,GOOD,2023-06-30
TXN_4343391,COOKIE,CASH,TAKEAWAY,5.00,1.00,5,GOOD,2023-06-01
TXN_6877186,COOKIE,CREDIT CARD,IN-STORE,2.00,1.00,2,GOOD,2023-12-05
TXN_8162049,SANDWICH,DIGITAL WALLET,UNKNOWN,4.00,4.00,1,GOOD,NULL
TXN_6559173,SMOOTHIE,UNKNOWN,UNKNOWN,20.00,4.00,5,GOOD,2023-08-09
TXN_9818498,SMOOTHIE,CREDIT CARD,TAKEAWAY,12.00,4.00,3,GOOD,2023-09-01
TXN_2520102,COFFEE,DIGITAL WALLET,UNKNOWN,2.00,2.00,1,GOOD,2023-03-08
TXN_9155044,SANDWICH,CREDIT CARD,IN-STORE,12.00,4.00,3,GOOD,2023-02-28
TXN_5625110,SALAD,DIGITAL WALLET,TAKEAWAY,15.00,5.00,3,GOOD,2023-11-07
TXN_3923375,CAKE,CREDIT CARD,UNKNOWN,15.00,3.00,5,GOOD,NULL
TXN_8706498,SMOOTHIE,UNKNOWN,UNKNOWN,20.00,4.00,5,GOOD,2023-05-08
TXN_1188596,JUICE,CASH,UNKNOWN,3.00,3.00,1,GOOD,2023-10-24
TXN_8085790,COOKIE,CASH,TAKEAWAY,4.00,1.00,4,GOOD,2023-10-27
TXN_3113823,SALAD,DIGITAL WALLET,IN-STORE,25.00,5.00,5,GOOD,2023-03-01
TXN_3423451,SALAD,CASH,UNKNOWN,20.00,5.00,4,GOOD,2023-10-11
TXN_8010863,COFFEE,UNKNOWN,UNKNOWN,4.00,2.00,2,GOOD,2023-06-30
TXN_6154626,SMOOTHIE,UNKNOWN,TAKEAWAY,20.00,4.00,5,GOOD,2023-05-06
TXN_5841004,COOKIE,CREDIT CARD,IN-STORE,2.00,1.00,2,GOOD,2023-04-28
TXN_2886223,SANDWICH,CREDIT CARD,UNKNOWN,20.00,4.00,5,GOOD,2023-07-24
TXN_6047742,SMOOTHIE,DIGITAL WALLET,IN-STORE,20.00,4.00,5,GOOD,2023-12-11
TXN_5086795,SALAD,CASH,IN-STORE,5.00,5.00,1,GOOD,2023-04-29
TXN_1943186,SALAD,CASH,IN-STORE,10.00,5.00,2,GOOD,2023-12-16
TXN_9600016,COOKIE,UNKNOWN,TAKEAWAY,4.00,1.00,4,GOOD,2023-05-06
TXN_7397017,SALAD,DIGITAL WALLET,TAKEAWAY,15.00,5.00,3,GOOD,NULL
TXN_4305997,TEA,UNKNOWN,IN-STORE,4.50,1.50,3,GOOD,2023-11-22
TXN_4364374,SANDWICH,CASH,UNKNOWN,8.00,4.00,2,GOOD,2023-04-20
TXN_9703331,CAKE,CASH,UNKNOWN,6.00,3.00,2,GOOD,2023-09-09
TXN_3851247,CAKE,CREDIT CARD,IN-STORE,3.00,3.00,1,GOOD,2023-11-23
TXN_6666679,JUICE,DIGITAL WALLET,UNKNOWN,6.00,3.00,2,GOOD,2023-08-25
TXN_5683213,SMOOTHIE,CREDIT CARD,IN-STORE,8.00,4.00,2,GOOD,2023-10-30
TXN_2052609,CAKE,CREDIT CARD,TAKEAWAY,12.00,3.00,4,GOOD,2023-06-23
TXN_6557825,TEA,UNKNOWN,UNKNOWN,4.50,1.50,3,GOOD,2023-05-07
TXN_6228999,COOKIE,UNKNOWN,UNKNOWN,5.00,1.00,5,GOOD,2023-02-07
TXN_4226287,COOKIE,UNKNOWN,UNKNOWN,1.00,1.00,1,GOOD,2023-04-29
TXN_9868053,JUICE,DIGITAL WALLET,IN-STORE,9.00,3.00,3,GOOD,NULL
TXN_2570829,JUICE,CASH,TAKEAWAY,3.00,3.00,1,GOOD,2023-03-31
TXN_7433531,SANDWICH,UNKNOWN,TAKEAWAY,8.00,4.00,2,GOOD,2023-08-16
TXN_5190685,COOKIE,CASH,TAKEAWAY,4.00,1.00,4,GOOD,2023-11-12
TXN_4526296,SMOOTHIE,UNKNOWN,TAKEAWAY,20.00,4.00,5,GOOD,2023-11-23
TXN_5137315,SALAD,CREDIT CARD,IN-STORE,15.00,5.00,3,GOOD,2023-01-05
TXN_6513435,JUICE,UNKNOWN,TAKEAWAY,9.00,3.00,3,GOOD,2023-08-16
TXN_8337899,COOKIE,DIGITAL WALLET,UNKNOWN,1.00,1.00,1,GOOD,2023-11-10
TXN_2245787,SALAD,UNKNOWN,TAKEAWAY,20.00,5.00,4,GOOD,2023-10-29
TXN_9203396,COFFEE,DIGITAL WALLET,IN-STORE,10.00,2.00,5,GOOD,2023-01-08
TXN_9352671,SANDWICH,CASH,TAKEAWAY,8.00,4.00,2,GOOD,2023-02-10
TXN_6391414,SMOOTHIE,CASH,IN-STORE,16.00,4.00,4,GOOD,2023-05-08
TXN_2613440,JUICE,CREDIT CARD,IN-STORE,9.00,3.00,3,GOOD,2023-04-15
TXN_5632564,COOKIE,CREDIT CARD,UNKNOWN,1.00,1.00,1,GOOD,2023-11-04
TXN_3475075,CAKE,CASH,TAKEAWAY,9.00,3.00,3,GOOD,NULL
TXN_4759797,SALAD,UNKNOWN,IN-STORE,15.00,5.00,3,GOOD,NULL
TXN_4704439,COFFEE,CASH,UNKNOWN,6.00,2.00,3,GOOD,2023-06-14
TXN_3292043,COOKIE,UNKNOWN,UNKNOWN,5.00,1.00,5,GOOD,NULL
TXN_2666340,CAKE,CASH,TAKEAWAY,6.00,3.00,2,GOOD,2023-09-29
TXN_8004162,SALAD,UNKNOWN,UNKNOWN,25.00,5.00,5,GOOD,2023-11-04
TXN_6539480,CAKE,CASH,TAKEAWAY,15.00,3.00,5,GOOD,2023-08-25
TXN_5024094,TEA,CREDIT CARD,UNKNOWN,1.50,1.50,1,GOOD,2023-02-20
TXN_7399898,JUICE,UNKNOWN,UNKNOWN,9.00,3.00,3,GOOD,2023-02-19
TXN_5180728,TEA,UNKNOWN,IN-STORE,3.00,1.50,2,GOOD,2023-09-01
TXN_1442791,TEA,UNKNOWN,UNKNOWN,1.50,1.50,1,GOOD,2023-03-23
TXN_7169607,CAKE,CREDIT CARD,UNKNOWN,6.00,3.00,2,GOOD,2023-04-10
TXN_8157817,TEA,CREDIT CARD,TAKEAWAY,3.00,1.50,2,GOOD,2023-08-30
TXN_9105544,TEA,UNKNOWN,IN-STORE,4.50,1.50,3,GOOD,2023-07-08
TXN_7620529,SANDWICH,CASH,IN-STORE,8.00,4.00,2,GOOD,2023-08-08
TXN_1491670,JUICE,CREDIT CARD,TAKEAWAY,15.00,3.00,5,GOOD,2023-06-28
TXN_8041777,CAKE,CASH,UNKNOWN,3.00,3.00,1,GOOD,2023-11-23
TXN_2366464,JUICE,CASH,TAKEAWAY,3.00,3.00,1,GOOD,2023-06-05
TXN_7994275,SMOOTHIE,CREDIT CARD,IN-STORE,12.00,4.00,3,GOOD,2023-09-18
TXN_6034920,COOKIE,CREDIT CARD,IN-STORE,1.00,1.00,1,GOOD,2023-09-09
TXN_4673812,COOKIE,DIGITAL WALLET,TAKEAWAY,2.00,1.00,2,GOOD,2023-05-01
TXN_3577949,CAKE,UNKNOWN,TAKEAWAY,9.00,3.00,3,GOOD,2023-04-25
TXN_4503560,CAKE,DIGITAL WALLET,UNKNOWN,15.00,3.00,5,GOOD,2023-02-21
TXN_6543620,COOKIE,CASH,TAKEAWAY,2.00,1.00,2,GOOD,2023-04-08
TXN_5071222,COOKIE,DIGITAL WALLET,UNKNOWN,5.00,1.00,5,GOOD,2023-10-25
TXN_1605048,CAKE,CASH,TAKEAWAY,12.00,3.00,4,GOOD,2023-03-16
TXN_2401829,SMOOTHIE,DIGITAL WALLET,TAKEAWAY,20.00,4.00,5,GOOD,2023-02-07
TXN_8359674,SALAD,UNKNOWN,TAKEAWAY,15.00,5.00,3,GOOD,2023-10-16
TXN_1937611,TEA,CREDIT CARD,TAKEAWAY,3.00,1.50,2,GOOD,2023-11-02
TXN_5438111,SMOOTHIE,CASH,IN-STORE,12.00,4.00,3,GOOD,2023-01-06
TXN_5793057,SANDWICH,CREDIT CARD,IN-STORE,12.00,4.00,3,GOOD,2023-02-25
TXN_1778597,COOKIE,CASH,UNKNOWN,3.00,1.00,3,GOOD,2023-09-28
TXN_1660757,CAKE,DIGITAL WALLET,TAKEAWAY,12.00,3.00,4,GOOD,2023-11-08
TXN_7540909,TEA,DIGITAL WALLET,UNKNOWN,3.00,1.50,2,GOOD,2023-02-20
TXN_1469462,CAKE,CREDIT CARD,TAKEAWAY,3.00,3.00,1,GOOD,2023-09-05
TXN_4745094,TEA,CREDIT CARD,UNKNOWN,7.50,1.50,5,GOOD,2023-12-05
TXN_3711712,SALAD,DIGITAL WALLET,IN-STORE,25.00,5.00,5,GOOD,2023-08-20
TXN_7909509,SMOOTHIE,UNKNOWN,TAKEAWAY,12.00,4.00,3,GOOD,2023-10-10
TXN_8577850,TEA,UNKNOWN,UNKNOWN,4.50,1.50,3,GOOD,2023-07-10
TXN_1268480,SALAD,CASH,IN-STORE,25.00,5.00,5,GOOD,2023-04-18
TXN_6579974,SANDWICH,DIGITAL WALLET,UNKNOWN,20.00,4.00,5,GOOD,2023-05-10
TXN_6957331,JUICE,DIGITAL WALLET,UNKNOWN,9.00,3.00,3,GOOD,2023-01-23
TXN_7796731,JUICE,UNKNOWN,IN-STORE,9.00,3.00,3,GOOD,2023-06-09
TXN_4869107,SMOOTHIE,DIGITAL WALLET,IN-STORE,12.00,4.00,3,GOOD,2023-01-30
TXN_2027203,COFFEE,CREDIT CARD,UNKNOWN,6.00,2.00,3,GOOD,2023-07-15
TXN_6149748,SALAD,CREDIT CARD,UNKNOWN,15.00,5.00,3,GOOD,2023-07-06
TXN_3088330,TEA,DIGITAL WALLET,IN-STORE,7.50,1.50,5,GOOD,2023-12-08
TXN_5001766,SMOOTHIE,DIGITAL WALLET,UNKNOWN,4.00,4.00,1,GOOD,2023-05-24
TXN_5634960,TEA,UNKNOWN,TAKEAWAY,3.00,1.50,2,GOOD,2023-09-06
TXN_6280724,COFFEE,CREDIT CARD,UNKNOWN,6.00,2.00,3,GOOD,2023-05-02
TXN_7650834,SALAD,CASH,TAKEAWAY,10.00,5.00,2,GOOD,2023-10-29
TXN_4107857,TEA,CREDIT CARD,TAKEAWAY,1.50,1.50,1,GOOD,2023-01-29
TXN_2052771,TEA,DIGITAL WALLET,TAKEAWAY,6.00,1.50,4,GOOD,NULL
TXN_4635037,JUICE,DIGITAL WALLET,IN-STORE,3.00,3.00,1,GOOD,2023-05-17
TXN_9103776,TEA,CREDIT CARD,IN-STORE,6.00,1.50,4,GOOD,2023-05-03
TXN_7538221,CAKE,CREDIT CARD,TAKEAWAY,15.00,3.00,5,GOOD,2023-03-31
TXN_4565754,SMOOTHIE,DIGITAL WALLET,TAKEAWAY,12.00,4.00,3,GOOD,2023-10-06
TXN_8807333,SANDWICH,DIGITAL WALLET,IN-STORE,20.00,4.00,5,GOOD,2023-03-18
TXN_8006056,JUICE,CREDIT CARD,TAKEAWAY,12.00,3.00,4,GOOD,2023-12-19
TXN_2216532,TEA,CASH,UNKNOWN,4.50,1.50,3,GOOD,2023-12-27
TXN_6553720,COFFEE,UNKNOWN,IN-STORE,8.00,2.00,4,GOOD,2023-02-02
TXN_5828907,COOKIE,DIGITAL WALLET,UNKNOWN,5.00,1.00,5,GOOD,2023-05-13
TXN_2336248,CAKE,UNKNOWN,TAKEAWAY,9.00,3.00,3,GOOD,2023-10-19
TXN_6022618,SMOOTHIE,DIGITAL WALLET,IN-STORE,4.00,4.00,1,GOOD,2023-12-18
TXN_1665810,SANDWICH,DIGITAL WALLET,IN-STORE,20.00,4.00,5,GOOD,2023-02-26
TXN_1399696,CAKE,CASH,IN-STORE,15.00,3.00,5,GOOD,2023-04-08
TXN_9154381,COOKIE,CREDIT CARD,IN-STORE,2.00,1.00,2,GOOD,2023-04-21
TXN_5333966,JUICE,UNKNOWN,IN-STORE,12.00,3.00,4,GOOD,2023-06-11
TXN_8361813,COOKIE,CASH,IN-STORE,3.00,1.00,3,GOOD,2023-08-01
TXN_9841222,SANDWICH,CREDIT CARD,UNKNOWN,20.00,4.00,5,GOOD,2023-04-23
TXN_4754346,JUICE,CREDIT CARD,IN-STORE,12.00,3.00,4,GOOD,2023-08-31
TXN_5910268,SALAD,UNKNOWN,TAKEAWAY,20.00,5.00,4,GOOD,2023-07-04
TXN_9433806,COFFEE,UNKNOWN,UNKNOWN,2.00,2.00,1,GOOD,NULL
TXN_5227574,JUICE,DIGITAL WALLET,UNKNOWN,12.00,3.00,4,GOOD,2023-04-10
TXN_5485774,COFFEE,CREDIT CARD,UNKNOWN,4.00,2.00,2,GOOD,2023-07-20
TXN_6504165,JUICE,CASH,TAKEAWAY,9.00,3.00,3,GOOD,2023-02-13
TXN_6297232,COFFEE,UNKNOWN,UNKNOWN,6.00,2.00,3,GOOD,2023-04-07
TXN_2391659,TEA,UNKNOWN,UNKNOWN,7.50,1.50,5,GOOD,2023-02-16
TXN_8964493,SMOOTHIE,CASH,UNKNOWN,4.00,4.00,1,GOOD,2023-02-10
TXN_4939667,SALAD,CASH,TAKEAWAY,5.00,5.00,1,GOOD,2023-01-23
TXN_7126803,SANDWICH,DIGITAL WALLET,TAKEAWAY,20.00,4.00,5,GOOD,2023-05-24
TXN_9649878,CAKE,CASH,UNKNOWN,15.00,3.00,5,GOOD,2023-12-24
TXN_5086063,JUICE,DIGITAL WALLET,TAKEAWAY,9.00,3.00,3,GOOD,2023-09-28
TXN_5026564,SMOOTHIE,CASH,UNKNOWN,12.00,4.00,3,GOOD,2023-09-12
TXN_9680054,CAKE,UNKNOWN,IN-STORE,9.00,3.00,3,GOOD,2023-03-14
TXN_7299015,COFFEE,UNKNOWN,TAKEAWAY,10.00,2.00,5,GOOD,2023-12-02
TXN_6040824,SANDWICH,CASH,UNKNOWN,4.00,4.00,1,GOOD,2023-01-07
TXN_5889049,COOKIE,UNKNOWN,IN-STORE,2.00,1.00,2,GOOD,2023-07-14
TXN_1177438,SALAD,UNKNOWN,TAKEAWAY,20.00,5.00,4,GOOD,2023-08-21
TXN_7494217,COOKIE,CASH,IN-STORE,1.00,1.00,1,GOOD,NULL
TXN_6854151,SANDWICH,CREDIT CARD,IN-STORE,12.00,4.00,3,GOOD,2023-02-07
TXN_9202272,SANDWICH,UNKNOWN,UNKNOWN,12.00,4.00,3,GOOD,2023-11-29
TXN_8620934,COOKIE,UNKNOWN,IN-STORE,5.00,1.00,5,GOOD,2023-09-10
TXN_8133627,CAKE,CASH,IN-STORE,15.00,3.00,5,GOOD,2023-08-15
TXN_5777224,TEA,UNKNOWN,UNKNOWN,4.50,1.50,3,GOOD,2023-09-16
TXN_1895899,SMOOTHIE,CREDIT CARD,IN-STORE,16.00,4.00,4,GOOD,2023-07-17
TXN_3658211,CAKE,CASH,TAKEAWAY,9.00,3.00,3,GOOD,2023-04-02
TXN_5117140,COOKIE,DIGITAL WALLET,TAKEAWAY,5.00,1.00,5,GOOD,2023-08-17
TXN_2513950,SMOOTHIE,UNKNOWN,IN-STORE,16.00,4.00,4,GOOD,2023-04-03
TXN_7890585,CAKE,CASH,UNKNOWN,15.00,3.00,5,GOOD,2023-08-11
TXN_5106045,COFFEE,CREDIT CARD,UNKNOWN,6.00,2.00,3,GOOD,2023-11-17
TXN_5177565,SANDWICH,UNKNOWN,UNKNOWN,20.00,4.00,5,GOOD,2023-10-24
TXN_2792107,CAKE,UNKNOWN,UNKNOWN,3.00,3.00,1,GOOD,2023-07-10
TXN_4036747,SMOOTHIE,CASH,TAKEAWAY,4.00,4.00,1,GOOD,2023-05-27
TXN_2955691,CAKE,UNKNOWN,TAKEAWAY,3.00,3.00,1,GOOD,2023-04-04
TXN_6324736,SANDWICH,CREDIT CARD,UNKNOWN,20.00,4.00,5,GOOD,NULL
TXN_9641364,COOKIE,UNKNOWN,IN-STORE,3.00,1.00,3,GOOD,2023-03-04
TXN_3488590,COOKIE,CREDIT CARD,TAKEAWAY,2.00,1.00,2,GOOD,2023-12-28
TXN_9720549,COOKIE,CREDIT CARD,IN-STORE,1.00,1.00,1,GOOD,2023-07-30
TXN_2172960,SMOOTHIE,DIGITAL WALLET,UNKNOWN,4.00,4.00,1,GOOD,2023-07-04
TXN_5901182,SANDWICH,DIGITAL WALLET,IN-STORE,20.00,4.00,5,GOOD,2023-07-15
TXN_4695415,CAKE,UNKNOWN,IN-STORE,15.00,3.00,5,GOOD,NULL
TXN_1923984,CAKE,CREDIT CARD,TAKEAWAY,6.00,3.00,2,GOOD,2023-08-31
TXN_4163149,SALAD,CASH,UNKNOWN,5.00,5.00,1,GOOD,2023-07-30
TXN_5996894,JUICE,CREDIT CARD,UNKNOWN,3.00,3.00,1,GOOD,2023-06-12
TXN_2979899,CAKE,DIGITAL WALLET,UNKNOWN,15.00,3.00,5,GOOD,2023-05-26
TXN_7762739,SANDWICH,UNKNOWN,IN-STORE,16.00,4.00,4,GOOD,2023-11-05
TXN_6392156,COOKIE,CREDIT CARD,TAKEAWAY,5.00,1.00,5,GOOD,2023-11-12
TXN_7278248,SALAD,CASH,TAKEAWAY,15.00,5.00,3,GOOD,2023-10-23
TXN_1315847,CAKE,DIGITAL WALLET,IN-STORE,3.00,3.00,1,GOOD,2023-06-19
TXN_9367729,COFFEE,UNKNOWN,TAKEAWAY,4.00,2.00,2,GOOD,2023-10-10
TXN_1464150,COFFEE,CASH,TAKEAWAY,10.00,2.00,5,GOOD,2023-02-14
TXN_1746001,COOKIE,DIGITAL WALLET,TAKEAWAY,2.00,1.00,2,GOOD,2023-03-15
TXN_4203560,JUICE,UNKNOWN,UNKNOWN,3.00,3.00,1,GOOD,2023-08-20
TXN_1493452,SANDWICH,UNKNOWN,UNKNOWN,12.00,4.00,3,GOOD,2023-11-08
TXN_4171998,SANDWICH,UNKNOWN,TAKEAWAY,12.00,4.00,3,GOOD,2023-10-18
TXN_4528664,SALAD,CASH,IN-STORE,15.00,5.00,3,GOOD,2023-12-31
TXN_1775278,JUICE,CREDIT CARD,TAKEAWAY,12.00,3.00,4,GOOD,2023-02-22
TXN_1459078,COOKIE,UNKNOWN,IN-STORE,5.00,1.00,5,GOOD,2023-11-10
TXN_6252589,SMOOTHIE,DIGITAL WALLET,IN-STORE,8.00,4.00,2,GOOD,NULL
TXN_1411473,COFFEE,CREDIT CARD,IN-STORE,6.00,2.00,3,GOOD,2023-01-04
TXN_5132747,COFFEE,UNKNOWN,UNKNOWN,4.00,2.00,2,GOOD,2023-10-28
TXN_9851026,SALAD,UNKNOWN,TAKEAWAY,10.00,5.00,2,GOOD,NULL
TXN_7684072,TEA,CREDIT CARD,UNKNOWN,3.00,1.50,2,GOOD,2023-05-12
TXN_3660999,CAKE,DIGITAL WALLET,UNKNOWN,9.00,3.00,3,GOOD,2023-02-02
TXN_3976744,JUICE,CASH,UNKNOWN,3.00,3.00,1,GOOD,2023-12-25
TXN_3397978,SMOOTHIE,DIGITAL WALLET,IN-STORE,20.00,4.00,5,GOOD,2023-08-01
TXN_8568597,JUICE,DIGITAL WALLET,TAKEAWAY,3.00,3.00,1,GOOD,2023-04-03
TXN_4152709,SANDWICH,UNKNOWN,UNKNOWN,16.00,4.00,4,GOOD,2023-12-03
TXN_5222110,COFFEE,UNKNOWN,UNKNOWN,4.00,2.00,2,GOOD,2023-01-30
TXN_1987716,COFFEE,CREDIT CARD,UNKNOWN,2.00,2.00,1,GOOD,2023-11-13
TXN_3643348,SANDWICH,DIGITAL WALLET,IN-STORE,16.00,4.00,4,GOOD,2023-09-06
TXN_6537449,SALAD,UNKNOWN,IN-STORE,10.00,5.00,2,GOOD,2023-01-15
TXN_1244509,SMOOTHIE,CREDIT CARD,IN-STORE,12.00,4.00,3,GOOD,2023-02-21
TXN_3490516,COFFEE,UNKNOWN,UNKNOWN,10.00,2.00,5,GOOD,2023-04-28
TXN_2726254,SMOOTHIE,UNKNOWN,TAKEAWAY,12.00,4.00,3,GOOD,2023-06-08
TXN_9917989,SMOOTHIE,DIGITAL WALLET,TAKEAWAY,16.00,4.00,4,GOOD,2023-10-20
TXN_4933689,CAKE,CASH,IN-STORE,3.00,3.00,1,GOOD,NULL
TXN_4168628,TEA,DIGITAL WALLET,IN-STORE,6.00,1.50,4,GOOD,2023-04-27
TXN_2490026,CAKE,UNKNOWN,UNKNOWN,15.00,3.00,5,GOOD,2023-10-21
TXN_3597656,COFFEE,DIGITAL WALLET,UNKNOWN,8.00,2.00,4,GOOD,2023-04-03
TXN_1765281,SMOOTHIE,CREDIT CARD,IN-STORE,12.00,4.00,3,GOOD,2023-01-28
TXN_4667663,CAKE,CREDIT CARD,UNKNOWN,15.00,3.00,5,GOOD,2023-03-07
TXN_8571235,CAKE,CASH,TAKEAWAY,3.00,3.00,1,GOOD,2023-03-01
TXN_2580487,CAKE,UNKNOWN,TAKEAWAY,3.00,3.00,1,GOOD,2023-01-13
TXN_2611683,CAKE,DIGITAL WALLET,IN-STORE,9.00,3.00,3,GOOD,2023-04-11
TXN_4271744,JUICE,DIGITAL WALLET,TAKEAWAY,9.00,3.00,3,GOOD,2023-06-19
TXN_2917072,TEA,UNKNOWN,TAKEAWAY,4.50,1.50,3,GOOD,2023-01-25
TXN_4653861,SANDWICH,CASH,TAKEAWAY,12.00,4.00,3,GOOD,NULL
TXN_5777903,COFFEE,UNKNOWN,TAKEAWAY,6.00,2.00,3,GOOD,2023-05-15
TXN_5153086,TEA,CASH,IN-STORE,4.50,1.50,3,GOOD,2023-06-27
TXN_6004967,SALAD,CREDIT CARD,UNKNOWN,20.00,5.00,4,GOOD,2023-01-13
TXN_3435509,SANDWICH,CASH,TAKEAWAY,4.00,4.00,1,GOOD,2023-08-19
TXN_2488232,TEA,UNKNOWN,UNKNOWN,3.00,1.50,2,GOOD,2023-10-05
TXN_8771574,COFFEE,DIGITAL WALLET,TAKEAWAY,6.00,2.00,3,GOOD,2023-05-03
TXN_1181626,COOKIE,UNKNOWN,TAKEAWAY,4.00,1.00,4,GOOD,2023-02-06
TXN_6177161,TEA,CREDIT CARD,IN-STORE,7.50,1.50,5,GOOD,2023-04-01
TXN_2500345,SALAD,UNKNOWN,IN-STORE,25.00,5.00,5,GOOD,2023-04-16
TXN_1228652,SALAD,CASH,IN-STORE,5.00,5.00,1,GOOD,2023-07-24
TXN_4476151,JUICE,CREDIT CARD,IN-STORE,12.00,3.00,4,GOOD,2023-02-15
TXN_7990902,COFFEE,UNKNOWN,IN-STORE,10.00,2.00,5,GOOD,NULL
TXN_6557174,SALAD,CREDIT CARD,IN-STORE,20.00,5.00,4,GOOD,2023-08-20
TXN_5089516,SMOOTHIE,CREDIT CARD,IN-STORE,8.00,4.00,2,GOOD,2023-11-04
TXN_5915706,TEA,CASH,IN-STORE,1.50,1.50,1,GOOD,2023-08-18
TXN_9341159,CAKE,UNKNOWN,UNKNOWN,15.00,3.00,5,GOOD,2023-09-29
TXN_1870303,COFFEE,DIGITAL WALLET,IN-STORE,8.00,2.00,4,GOOD,2023-05-05
TXN_5680238,JUICE,UNKNOWN,UNKNOWN,15.00,3.00,5,GOOD,2023-12-17
TXN_7766134,TEA,CREDIT CARD,TAKEAWAY,1.50,1.50,1,GOOD,2023-01-05
TXN_2617257,COOKIE,CASH,TAKEAWAY,1.00,1.00,1,GOOD,2023-08-20
TXN_8993132,CAKE,UNKNOWN,IN-STORE,9.00,3.00,3,GOOD,2023-01-21
TXN_4268167,SMOOTHIE,UNKNOWN,UNKNOWN,16.00,4.00,4,GOOD,2023-07-06
TXN_9358399,TEA,CREDIT CARD,UNKNOWN,7.50,1.50,5,GOOD,2023-06-16
TXN_2793054,SMOOTHIE,UNKNOWN,TAKEAWAY,16.00,4.00,4,GOOD,2023-04-29
TXN_6179169,SANDWICH,CASH,IN-STORE,8.00,4.00,2,GOOD,2023-10-21
TXN_7932895,SMOOTHIE,UNKNOWN,IN-STORE,8.00,4.00,2,GOOD,2023-04-04
TXN_3364751,COFFEE,DIGITAL WALLET,TAKEAWAY,4.00,2.00,2,GOOD,2023-04-12
TXN_1097334,COFFEE,CREDIT CARD,TAKEAWAY,4.00,2.00,2,GOOD,2023-03-21
TXN_5982786,JUICE,CREDIT CARD,IN-STORE,12.00,3.00,4,GOOD,2023-12-26
TXN_3160090,SALAD,UNKNOWN,TAKEAWAY,5.00,5.00,1,GOOD,2023-07-23
TXN_2300313,COFFEE,UNKNOWN,IN-STORE,8.00,2.00,4,GOOD,2023-06-02
TXN_9461396,SMOOTHIE,UNKNOWN,UNKNOWN,20.00,4.00,5,GOOD,2023-05-23
TXN_6887407,CAKE,CASH,IN-STORE,9.00,3.00,3,GOOD,2023-09-15
TXN_6425991,SALAD,CREDIT CARD,TAKEAWAY,5.00,5.00,1,GOOD,2023-08-06
TXN_6040882,COOKIE,CASH,IN-STORE,1.00,1.00,1,GOOD,2023-06-06
TXN_4151440,CAKE,UNKNOWN,IN-STORE,15.00,3.00,5,GOOD,2023-11-16
TXN_7921799,COOKIE,CREDIT CARD,TAKEAWAY,1.00,1.00,1,GOOD,2023-09-14
TXN_2482242,COOKIE,UNKNOWN,UNKNOWN,4.00,1.00,4,GOOD,2023-02-07
TXN_5861636,COFFEE,CREDIT CARD,UNKNOWN,8.00,2.00,4,GOOD,2023-05-15
TXN_7272630,TEA,CASH,TAKEAWAY,6.00,1.50,4,GOOD,2023-03-24
TXN_7157169,SANDWICH,UNKNOWN,UNKNOWN,12.00,4.00,3,GOOD,2023-01-29
TXN_9325384,JUICE,UNKNOWN,IN-STORE,15.00,3.00,5,GOOD,2023-04-24
TXN_2832778,JUICE,CREDIT CARD,UNKNOWN,6.00,3.00,2,GOOD,2023-09-27
TXN_9894745,TEA,CASH,TAKEAWAY,4.50,1.50,3,GOOD,2023-08-28
TXN_1244299,SANDWICH,CASH,TAKEAWAY,8.00,4.00,2,GOOD,2023-07-18
TXN_1694090,COFFEE,DIGITAL WALLET,UNKNOWN,8.00,2.00,4,GOOD,2023-11-30
TXN_5965095,SALAD,DIGITAL WALLET,IN-STORE,20.00,5.00,4,GOOD,2023-06-16
TXN_7911650,JUICE,CASH,TAKEAWAY,6.00,3.00,2,GOOD,2023-03-13
